url,title,authors,genre,views,likes,weekday,synopsis,tags
https://webtoon.kakao.com/content/더-헌터/1144,더 헌터,"강두영, 이태훈",무협,"4,402.2만",19만,수,"임진왜란의 처절한 게릴라 혈투, ‘무등산 매'와 함께 왜군에 맞서다!","역동적인, 처절한, 액션/무협"
https://webtoon.kakao.com/content/던전오브다단계/1205,던전오브다단계,"서자희가, 데몬제이",코믹/일상,"1,586만",1.3만,일,교묘하게 벌어지는 어떤 악몽같은 일에 대하여..,"궁금하게 하는, 분노유발, 코믹/일상"
https://webtoon.kakao.com/content/데드엔딩-수집가-하녀님/3110,데드엔딩 수집가 하녀님,"최문대, 진서림",로맨스 판타지,186.2만,8.9만,수,"예민하고 미쳤다는 황자 '카르딘'이 유일하게 곁에 두는 시녀, 로웨나. 어느 날, 황자궁 정원의 '괴물'이 사람 거죽을 뒤집어쓰는 모습을 발견함과 동시에 공격당해 죽을 위기에 처하는데… 띠링! [놀라운 경험! 죽음을 경험했습니다.] [최초 경험치 보너스 획득!] 갑자기 나타난 이상한 편지. [이대로 죽기 싫다면, 수락해.] 당연히 죽고 싶지 않아! 로웨나는 의문의 제안을 수락하고… 3년 전으로 되돌아간다. 그렇게 시작한 회귀. 살아서 미래를 보고 싶다면, 끊임없이 죽고 회귀하여 단서를 얻고 나아가는 수밖에 없다! 과연 로웨나는 모든 데드엔딩을 극복하고 최선의 엔딩을 맞이할 수 있을 것인가.","몰입되는, 압도되는, 로맨스 판타지"
https://webtoon.kakao.com/content/데스멘탈/4133,데스멘탈,"이권, 오늘의웹툰",로맨스,116.3만,116.3만,수,"평범한 취향은 거부한다, 재벌집 외동딸 고순자와 자아도취 보컬 정지혁의 데스메탈 로맨스. ...널 위해서라면 데스메탈도 좋아할 수 있어!","개성있는, 유쾌한, 로맨스"
https://webtoon.kakao.com/content/도깨비언덕에-왜-왔니/982,도깨비언덕에 왜 왔니?,김용회,판타지,1억,89.8만,,"10살 가람이의 생일 엄마 아빠는 여행을 떠난다는 쪽지 한 장을 남기고 사라졌다. 혼자 남은 가람이에게 마당의 진돗개 달님이가 말을 걸고, 한 명씩 나타나는 의문의 녀석들. 그리고 밝혀지는 비밀. 도깨비언덕 너머로 엄마, 아빠를 찾아 떠나는 환상의 모험길!","따뜻한, 감동적인, 판타지 드라마"
https://webtoon.kakao.com/content/도깨비훈장/1271,도깨비훈장,박혜림,판타지,"2,971.9만",23.1만,,"낯선 섬, 제주도에서 만난 도깨비들이 자꾸만 나를 쫓아온다.","따뜻한, 몰입되는, 판타지 드라마"
https://webtoon.kakao.com/content/도대체-무슨-일이야/1123,도대체 무슨 일이야,유니 UNI,로맨스,"2,137.7만",11.3만,,열살 소녀가 되어 버린 안나와 연하남 일우의 기상천외한 동거,"귀여운, 따뜻한, 로맨스"
https://webtoon.kakao.com/content/도사-아카데미-무위관/3850,도사 아카데미 무위관,"키드원, 찌마, 블랭크페이지스튜디오",판타지,85.7만,2.6만,수,"영국에 마법사 학교 호그와트가 있다면 대한민국에는 도사 아카데미 무위관이 있다. 반강제로 무위관에 입학하게 된 평범한 여고생 정태미 입시생으로서의 일상도, 도사가 되기 위한 수행도 포기할 수 없는 욕심쟁이 그녀의 좌충우돌 성장기가 시작된다. 딱히 지구를 지키겠다는 거창한 사명이 있는 것도 아니고 도술을 배워 도사가 되고 싶은 것도 아니지만 조금 더 경험해보는 것도 좋겠지 무위관이 보여줄 세계도, 이곳에서의 인연도 일단은 킵 고잉!","발랄한, 환상적인, 판타지 드라마"
https://webtoon.kakao.com/content/도사랜드/743,도사랜드,"이원식, 두엽",학원/판타지,1.1억,9.3만,,제대로된 직업에는 사짜가 들어가 줘야지! 그래서 바로 도사!,"웃기는, 개성있는, 학원/판타지"
https://webtoon.kakao.com/content/동거/1008,동거,김영찬,판타지,"1,127.2만",4.5만,,"어서와, 이런 커플은 처음이지? 찌질한 자취생 뱀파이어, 곰의 동거 생활","기발한, 개성있는, 판타지 드라마"
https://webtoon.kakao.com/content/돼지고기-동동/906,돼지고기 동동,조경규,코믹/일상,"2,133.9만",5.1만,일,"돼지고기의 변신은 무죄! 서울의 한 아파트 반상회. 그곳에선 반상회를 여는 집이 저녁을 준비해야 한다. 그리고 연말이면 가장 맛있었던 집을 선정해 상금을 수여하는데... 상금을 받기 위한 704호의 비밀 요리 준비 시작! 엄마, 아빠, 그리고 일곱 살 딸이 준비한 요리는 과연?!","유익한, 귀여운, 코믹/일상"
https://webtoon.kakao.com/content/디스라이크/592,디스라이크,배추도사무도사,로맨스,744.2만,744.2만,,"민트사탕 맛의 오기와 자존심, 정말 안좋아해? 좋아해?","설레는, 발랄한, 로맨스"
https://webtoon.kakao.com/content/딩스뚱스/760,딩스뚱스,딩스,코믹/일상,1.7억,171.9만,일,"토종 한국인 딩스와 뚱스, 타지에서 맨땅에 헤딩하기!","귀여운, 따뜻한, 코믹/일상"
https://webtoon.kakao.com/content/라그나로크/1394,라그나로크,"황동, 서재일",학원/판타지,360.4만,1만,일,게임 '라그나로크 온라인' 브랜드 웹툰. 잊혀진 자들을 위한 진혼곡이 시작된다!,"역동적인, 몰입되는, 학원/판타지"
https://webtoon.kakao.com/content/라이언-집사일기/2634,라이언 집사일기,"카카오, 카카오프렌즈",드라마,279.2만,8.1만,일,라이언이 길에서 만난 길냥이 춘식이. 초보집사 라이언이 랜선집사들의 도움으로 새로운 룸메 춘식이와 차근차근 적응해나가는 이야기,"공감되는, 따뜻한, 드라마"
https://webtoon.kakao.com/content/라이오트/693,라이오트,박강호,스릴러,263.7만,"1,155",수,천천히 종말이 다가오고 있다 그것을 막을 수 있는 것은..,"미스테리한, 긴장감 있는, 공포/스릴러"
https://webtoon.kakao.com/content/라임-오딧세이/901,라임 오딧세이,글피,학원/판타지,"1,875.5만",4.8만,,너와 나의 판타지 어드벤쳐! 신의 과일 LIME을 찾아라!,"역동적인, 긴장감 있는, 학원/판타지"
https://webtoon.kakao.com/content/랑데부/1836,랑데부,"Hun, 지민",학원/판타지,"3,307.6만",59.3만,수,"마지막 기억은 학교 옥상이었다. 반격할 수 있었지만 문제를 크게 만들고 싶지 않아 일진들 집단 구타를 온 몸으로 받아냈다. 역시, 반격해야 했을까? 자비 없는 집단 린치에 결국 옥상에서 추락했다. 내 마지막 기억은 거기까지. 눈 떠보니 병원이었고, 세상은 망해 있었다. 외계인의 침공이었을까? 아니면 바이러스…? 설상가상으로, 약자를 괴롭히고 물건을 강탈하는 무리도 있다. 아이, 여성, 노인 가릴 것 없이 폭력과 강탈을 일삼는 무리들. 그런데, 이놈들. 나를 옥상에서 밀쳐낸 그놈들 아닌가?! 가족도 찾고, 안전한 곳을 찾아야겠지만…모르겠다! 망해버린 세상이고 뭐고 난 복수부터 해야겠다! <나빌레라>의 HunX지민 작가진이 마련한 화끈하고 파워넘치는 세기말학원액션SF 서사극!","궁금하게 하는, 역동적인, 학원/판타지"
https://webtoon.kakao.com/content/레드스톰---왕의-귀환/823,레드스톰 - 왕의 귀환,"노경찬, 암현",무협,6.4억,240.4만,수,"피에 젖은 사막. 붉은 사막을 용납할 수 없던 한 소년. 소년은 사막의 무신이 되어 사막을 구하지만 이제는 세계가 피에 젖으려 한다. 무신은 이제 사막을 넘어 세계를 구하려 한다. “4년 만에 돌아온 그로우, 왕의 귀환. 이제는 사막에서 전쟁을 보여줘야 할 때다.”","역동적인, 몰입되는, 액션/무협"
https://webtoon.kakao.com/content/레이어즈/687,레이어즈,글피,학원/판타지,"1,992.2만",1.1만,,"시공을 초월한 그 곳, 레이어를 둘러싼 학원감성액션!","역동적인, 몰입되는, 학원/판타지"
https://webtoon.kakao.com/content/레테/1105,레테,강도하,판타지,"1,674.7만",11.1만,,"레테를 건너기 전, 모든 것을 기억하고 있는 그녀를 찾아야한다!","미스테리한, 슬픈, 판타지 드라마"
https://webtoon.kakao.com/content/로맨스-킬러/22,로맨스 킬러,강도하,로맨스,"2,015.5만","2,015",,강도하 작가 '청춘 3부작' 2편. 작가의 순도 100% 열정이 고스란히 담겨있다.,"기발한, 염세적인, 드라마"
https://webtoon.kakao.com/content/루드비코의-만화영화/882,루드비코의 만화영화,루드비코,코믹/일상,811.5만,5만,,만화 작가 루드비코의 '영화로 보는 일상',"웃기는, 기발한, 코믹/일상"
https://webtoon.kakao.com/content/룬의-이야기/160,룬의 이야기,주니쿵,판타지,837.9만,"1,350",,위대한 바위가 되기 위해 떠나는 어느 바위인간의 아름다운 동화!,"감동적인, 따뜻한, 판타지 드라마"
https://webtoon.kakao.com/content/류나/3883,류나,"박시인, 이준",판타지,397.2만,7.4만,수,"인간에서 피를 마시는 불사의 존재로 새롭게 다시 태어나는 신비의 종족 [류나] 그들은 류나만의 커뮤니티를 구축하고 전 세계에 점처럼 흩어져 정체를 숨긴 채 인간들과 함께 공존하고 있다. 현재. 대한민국 서울, 도심 속에 섞여 살아가고 있는 류나 중 한 명인 ‘신류호’ 그녀는 과거 ‘서이현’이라는 이름의 인간 여자로서 현재의 삶에 더 이상 아무 기대가 없다고 생각했던 그 순간 류나로 다시 태어나게 된다. 하지만 연예계의 신예 스타 ‘휘나’는 과거 인간이었던 ‘서이현’을 아직도 계속 찾아 헤매고 있는데… 소중한 사람이 불행해지는 세계는 과연 의미가 있을까? 그런 세계에서 나는 아무렇지도 않은 듯 불멸의 삶을 살아갈 수 있을까? 자신의 존망과 소중한 누군가의 운명을 손에 쥔 필사의 드라마가 지금, 시작된다.","몰입되는, 긴장감 있는, 판타지 드라마"
https://webtoon.kakao.com/content/리듬-앤-베이스볼/4386,리듬 앤 베이스볼,"장이, 황지성",드라마,532.1만,16.1만,화,"악연으로 인해 서로를 원수라 생각하는 프로야구선수 조진과 향기. 각자의 팀에서 조용한 은퇴를 계획하고 있던 두 사람은 경기 도중 서로에게 주먹질을 시전하며 프로야구 역사에 기록될 만한 난투극을 벌이고 팀에서 방출 당한다. 이제 모두가 실현 불가능이라 말하는 프로의 재입성. 그들은 다시 그라운드를 달리기로 마음먹었다. 쓸모 있는 사람으로, 그저 평범한 선수의 은퇴를 위해.","감동적인, 따뜻한, 드라마"
https://webtoon.kakao.com/content/리와-구/1373,리와 구,남유진,드라마,"2,900.4만","2,900.4만",,당신은 좋아하는 그 사람에 대해 얼마나 알고 계세요?,"설레는, 궁금하게 하는, 드라마"
https://webtoon.kakao.com/content/마당에-데굴데굴-열매/646,마당에 데굴데굴 열매,라라시스터,드라마,298.7만,1.1만,,간절히 바라는 이에게 이 소중한 씨앗을 드립니다,"따뜻한, 평온한, 드라마"
https://webtoon.kakao.com/content/마법소녀-이세계아이돌/3574,마법소녀 이세계아이돌,"머클, 갈가알",학원/판타지,446.7만,31.8만,,인생이 뜻대로 풀리지 않아서 고민이 많은 취준생 ‘징버거’ 마법 요정 ‘똥강이‘를 만나 강제로 마법소녀의 계약을 맺게 된다. 괴물을 물리치면 소원을 이뤄준다고? 그런데 무기가 ‘햄버거‘?! 게다가 다른 마법소녀들이 징버거의 영혼을 노리기 시작한다! 맛있는 무기 ‘햄버거’를 가진 징버거의 운명은? 여섯 마법소녀들이 펼치는 긴장감 넘치는 액션 활극!,"역동적인, 웃기는, 학원/판타지"
https://webtoon.kakao.com/content/마애磨崖/1834,마애(磨崖),제피가루,드라마,119.7만,"6,480",,국보 마애삼존불입상을 소재로한 바우 장군의 역사 팩션,"감동적인, 유익한, 드라마"
https://webtoon.kakao.com/content/마야비/1238,마야비,"Meen, Greenbi",무협,"1,895.8만",5.5만,,"신들의 봉인이 풀린 아유타국, 마지막 마야비의 전쟁이 시작된다","역동적인, 몰입되는, 액션/무협"
https://webtoon.kakao.com/content/마왕을-위한-동화/666,마왕을 위한 동화,김용환,학원/판타지,"6,069.8만",8.6만,,"지위도 명예도 버렸다..하지만 상관없다, 너를 가질 수만 있다면","처절한, 몰입되는, 학원/판타지"
https://webtoon.kakao.com/content/마왕의-성/707,마왕의 성,서강용,학원/판타지,581만,"2,580",,"아무도 가보지 못한 안개의 숲 속 마왕의 성, 그곳엔..","역동적인, 몰입되는, 학원/판타지"
https://webtoon.kakao.com/content/마음이-만든-것/66,마음이 만든 것,정필원,로맨스,"1,108.5만",2.3만,,"아이들의 순수한 로맨스, 정필원 작가의 작품과 함께 추억속으로 여행을 떠나세요","귀여운, 따뜻한, 판타지 드라마"
https://webtoon.kakao.com/content/만년-소녀/2777,만년 소녀,신새해,로맨스,86.4만,2.2만,수,"인간의 영혼이 들어가 버린 눈사람 소녀, 설하! 몸이 후끈 달아오르면 녹고 마는 몸이라 무려 백 년째 첫사랑 진행 중이다. 설하가 인간이 될 수 있는 방법은 단 하나. 사랑을 이루라고!? 그런데, 다정다감했던 전생과는 달리 이람은 설하의 마음을 몰라주고… 매일 티격태격 다투던 사역 신, 우조마저 예전과는 다른 태도를 보인다. 과연 설하는 무사히 사랑을 이룰 수 있을까!","귀여운, 설레는, 로맨스"
https://webtoon.kakao.com/content/매지컬/202,매지컬,글피,코믹/일상,588.4만,"2,360",,올바른 매지컬 프린세스를 기르는 한 요정의 육성분투기,"발랄한, 귀여운, 코믹/일상"
https://webtoon.kakao.com/content/먼지-덩어리-짱덕/4288,먼지 덩어리 짱덕,펜낙,코믹/일상,351.8만,8.1만,일,"혼전 동거를 시작한 커플에게 먼지 덩어리 같은 아기가 생겼다! 이렇게 작고 뽀짝한 생명체가 세상에서 가장 큰 고양이가 된다고…? 여러분, 우리 애 귀여운 것 좀 보세요! 초보 집사 커플과 메인쿤 장덕이가 함께하는 기묘하고 유쾌한 동거 생활","발랄한, 귀여운, 코믹/일상"
https://webtoon.kakao.com/content/메모리스트/1322,메모리스트,재후,스릴러,"5,173.9만",25.2만,,기억을 읽는 초능력 형사 '동백'. 미스터리한 연쇄 살인사건을 맞닥뜨리다!,"미스테리한, 긴장감 있는, 드라마"
https://webtoon.kakao.com/content/메시아---신들의-종말/3278,메시아 - 신들의 종말,Koon,학원/판타지,73.3만,2.3만,수,"인간을 만들어낸 12명의 '신' 하지만 그들은 인류를 종말 시키기로 결정한다. 인간들의 구원자였던 신들이, 인류의 종말을 바란다면, 인간은 이제 무엇을 믿어야 하는가? 이 땅의 인류는 모두 '오염체'라 불리는 '괴물'로 전락하였고, 한때 인간이었던 그들은 신의 사자가 되어 최후의 인류가 생존하고 있는 유일한 곳, 성도 '메시아'를 몰락시키기 위해 살육 본능만을 지닌 채 메시아를 공격한다. 인류가 생존할 수 있는 유일한 방법. 지상에 강림하는 12신들을 모두 처치하고, 그들의 영혼 파편을 모아 신들의 신이자 모든 만물의 창조주, 그리고 인류의 편에 선 유일한 신, '가이아'를 깊은 봉인으로부터 깨워내야만 한다. ‘가이아’에게 선택된 성녀 ‘테이아’와 ‘테이아’에게 선택된 신을 죽일 수 있는 전사 ‘세이비어’들은 인류를 지키기 위해 자신들의 창조주 ‘신’들에게 칼을 겨누는데...","처절한, 긴장감 있는, 학원/판타지"
https://webtoon.kakao.com/content/면면면/4446,면면면,"양우석, 김민재",드라마,121.5만,4.8만,수,"1960년대 초 대한민국, 식문화의 일대 변혁이 일어난다. 전쟁 이후 굶주림이 일상이 된 국민들은 미군 부대의 잔반을 골라내어 끓인 꿀꿀이죽 한 그릇으로 하루 끼니를 때우던 상황. ‘전중윤’은 가난에 허덕이는 국민들의 삶, 그들의 제대로 된 한 끼 식사를 위해 전전긍긍하고 있었다. 카투사 복무를 마치고 취업한 신입사원 ‘김항필’은 사랑하는 사람을 떠올리며 중윤의 뜻에 함께 하고자 한다. 전쟁통 안에서의 아픔과 설움을 안고 무허가 판자촌에서 꿀꿀이죽을 팔고 있는 항필의 짝사랑 ‘이영희’. 굶주림의 현장 도처에 방치된 사랑하는 사람과 이웃. 그들을 향한 헌신과, 인내와, 노력으로 서민 음식의 상징 ‘라면’이 탄생한다.","가슴 먹먹한, 몰입되는, 드라마"
https://webtoon.kakao.com/content/명탐정-포우/1007,명탐정 포우,고동동,스릴러,"2,074.1만",17.2만,,풀리지 않는 사건의 실마리를 찾는 사설 탐정 사무소의 이야기,"미스테리한, 뒤통수 맞은 듯한, 공포/스릴러"
https://webtoon.kakao.com/content/모든걸-걸었어/805,모든걸 걸었어,"Hun, 박용제",무협,"2,760.7만",1.2만,수,한계가 꿈을 가로막을 때 당신은 목숨을 걸 수 있겠는가,"역동적인, 몰입되는, 액션/무협"
https://webtoon.kakao.com/content/모르모트-인-더-시티/1086,모르모트 인 더 시티,데몬제이,코믹/일상,641.8만,2.7만,일,"개성 넘치는 모르모트들의 실험실 탈출, 그러나 또 이상한 곳으로 와버린 듯?","웃기는, 기발한, 코믹/일상"
https://webtoon.kakao.com/content/모르모트/571,모르모트,데몬제이,코믹/일상,367.3만,"7,362",일,개성 넘치는 쥐들이 들려주는 유리벽 안 작은 세상 이야기,"개성있는, 염세적인, 코믹/일상"
https://webtoon.kakao.com/content/목숨을-다해-꼬셔라/4480,목숨을 다해 꼬셔라,오청,로맨스,165.2만,3.9만,목,"외모와 능력, 분위기까지 갖춘 완벽한 남자 호연우. 하지만 연애 상대로는 최악, 가벼운 만남만 추구하고 진지한 상대는 가차 없이 차버린다. 그걸 알면서도 홀리는 사람이 넘쳐 '연우' 대신 '여우'라고 불리는 그는 사실... 진짜 여우다! 여우 수인 '호인족'은 자신을 향한 인간의 마음에서 생명력을 얻는다. 그 감정이 깊고 클수록 더 좋은데, 연우는 왜인지 깊은 마음을 꺼리고 상대가 진지해지면 오히려 내친다. 질 좋은 생명력을 흡수하지 못한 연우는 결국 병에 걸려 쓰러진다. 이대로라면 1년 안에 죽을 것이다. 해결책은 단 하나, 마음의 그릇이 거대한 사람을 찾아내 깊은 사랑에 빠뜨려 그 힘을 얻는 것. 호인족 수장인 염화가 연우의 눈에 신력을 주입해 사람마다 가진 마음 그릇을 볼 수 있게 된다. 하지만 눈 빠지게 찾아 겨우 발견한 거대한 마음 그릇의 소유자가 남자라니...? 그것도 어깨 떡 벌어진 유도선수 출신 체대남, 무뚝뚝하고 철벽으로 유명한 고정인이라니! 헤테로 섹슈얼? 상대가 도저히 안 내켜? 다 필요 없다. 살고 싶다면 ""목숨을 다해 꼬셔라!""","설레는, 몰입되는, 로맨스"
https://webtoon.kakao.com/content/못-잡아먹어-안달/1130,못 잡아먹어 안달,센개,코믹/일상,2.5억,175.3만,,쌍둥이 남매의 대수롭지 않은 일상,"웃기는, 통쾌한, 코믹/일상"
https://webtoon.kakao.com/content/무균격리구역-AA아파트/1240,무균격리구역 AA아파트,"미스와플, 미스비글",판타지,"3,665.7만",17만,,"불명성 면역결핍증이 유행하는 대한민국, 위기의 청년 G와 수수께끼의 AA 아파트","긴장감 있는, 공감되는, 판타지 드라마"
https://webtoon.kakao.com/content/무장---무투전/4064,무장 - 무투전,김철현,무협,989.8만,27.7만,토,"고려를 지키는 무신이라 불리는 권. 그의 어린 시절부터 이야기는 시작된다. 주인공 권과 그의 형 정은 고려에서 가장 강했던 무인이자 노비였던 만적의 아들들이다. 아버지 만적이 노비 해방 운동을 일으키지만 실패로 끝나고 죽음을 맞자 정과 권은 누군가로부터 계속해서 목숨을 위협받는다. 살기 위해 숨어지내면서 아버지의 무공을 수련하던 어느 날, 고수들의 습격으로 형은 죽고 권은 가까스로 살아남는다. 도망치다 정신을 잃고 겨우 의식을 찾지만 권이 눈을 뜬 곳은 송나라 무투장이었다. 그것도 단순한 무투장이 아닌, 지역 전체가 무투장이고 강한 자만이 살아남는 잔혹한 곳. 권은 형의 복수를 위해 이곳에서 강해지기로 결심한다. 가장 강한 자가 되어 놈을 죽이러 돌아가겠다고...","처절한, 몰입되는, 액션/무협"
https://webtoon.kakao.com/content/무적자/3014,무적자,"노경찬, 휘, 임준욱",무협,"3,946.8만",124.4만,금,임화평. 이름처럼 평범하게 살고 싶었던 사내. 그랬던 그의 모든 것이 파괴되었다. [너희들의 사랑이 내게는 증오가 되었구나.] 건드리지 말았어야지. 조용히 그렇게 살게 놔뒀어야지. 그 어떠한 적籍도 두지 못하게 돼버린 그가 움직이기 시작한다.,"긴장감 있는, 처절한, 액션/무협"
https://webtoon.kakao.com/content/무존재감/3412,무존재감,점심,스릴러,246.3만,7.6만,,"세계는 원인불명 바이러스로 인해 많은 사람들이 식인 괴물로 변했고, 죽어가는 사람들의 비명소리가 괴물들의 울음소리에 삼켜졌다. 선천적으로 부족한 존재감으로 주변 사람들의 관심을 받지 못해 암울한 삶을 살았던 소년 ‘김종도’는 괴물들에게도 관심을 받지 못해 종말 끝에서 살아남았고, 어째서인지 김종도는 몇몇 괴물들과 대화가 가능했다. 그렇게 괴물들과의 소통으로 아주 조금이나마 외로움을 달래던 와중에, 고등학교 시절 같은 반 여학생 ‘조명’을 우연한 계기로 만나게 된다. 주변의 무관심과는 다르게 김종도를 관심 있게 대하는 몇 안 되는 사람 중 한 명이었고, 그렇게 김종도의 ‘무존재감’이 흔들리기 시작한다.","긴장감 있는, 몰입되는, 공포/스릴러"
https://webtoon.kakao.com/content/무지개다리-파수꾼/2043,무지개다리 파수꾼,이서,판타지,"5,281.9만",156.4만,수,"돈과 성공만을 전부로 알던 유명 수의사 이한철. 그는 어느 날 사고 이후, 동물들의 목소리를 들을 수 있게 된다. 그렇게 동물 병원을 찾은 여러 동물들의 이야기를 듣던 어느 날, 길에서 만난 강아지 밍구의 살려달라는 목소리를 듣게 되는데.. 동물의 목소리를 듣는 수의사 이한철, 동물을 사랑하는 수의 테크니션 김나영, 한철의 뒷조사를 하는 동물 뉴스 플랫폼의 기자 이동욱. 그리고 꼬리 달린 웰시코기 밍구와 수많은 동물들의 이야기..!","감동적인, 통쾌한, 판타지 드라마"
https://webtoon.kakao.com/content/무채색-가족/570,무채색 가족,강형규,드라마,"1,980.1만",7.5만,,"무심한듯 시크한 가족코믹극, 가난한 그들의 경제회복기!","공감되는, 감동적인, 드라마"
https://webtoon.kakao.com/content/문-뒤에-지옥이-있다/4296,문 뒤에 지옥이 있다,"지현상, 최준식, 고홍, 투유드림",학원/판타지,346만,3.4만,화,"'문'을 열 때마다 문 뒤의 공간이 무작위로 뒤섞이는 세상. 그곳에서 살아남은 학생들. 가족들의 곁으로 돌아가기 위해, 집으로 돌아가기 위해선 저 '문'을 열어야만 한다.","미스테리한, 긴장감 있는, 학원/판타지"
https://webtoon.kakao.com/content/미-앤-아이/977,미 앤 아이,고리타,드라마,792.8만,3.5만,,세상 사람들이 똑같이 변해간다! 그 중 진짜를 찾아 사랑을 이뤄야 하는데. .,"웃기는, 기발한, 드라마"
https://webtoon.kakao.com/content/미래의-너에게/1519,미래의 너에게,"제경, 정은",로맨스,"3,112.9만",21.2만,,"17살!! 연애 경험X, 사랑 NO! 연애에는 전혀 관심 없고, 흥미 없던 나. 어느 날 우연히, 꿈속에서 미래의 남자친구를 미리 본다?!! '이게 무슨 일이야?!' 두근 두근.. 사랑해...' ""꿈이 아닌 현실에서도 너를 만나게 됐어. 넌 날 모를 텐데"" ... 이건! 사랑의 족보? ""근데 말이야...난 아직 연애할 생각이 전혀 없다고..!!"" 그치만... 왜 이렇게 너에게 눈길이 가는 걸까? 왜 이렇게 넌 나에게 자상해? 왜 이렇게 넌 나한테 잘해줘..? 그리고... 그런 널 보면 난.... 꿈과 현실, 두 공간에 얽힌 미래를 보는 소녀의 풋풋하고 귀여운 특별 로맨스!","설레는, 따뜻한, 로맨스"
https://webtoon.kakao.com/content/미운-노새-이야기/2587,미운 노새 이야기,"Cacti, 대삶, 드림툰",로맨스 판타지,436.4만,14만,,"""이게 그 여자의 딸이라고?"" 고귀한 아델하이트 여왕의 사생아로서 젖 떼기도 전에 버림받고 천덕꾸러기 신세로 방치되어 자랐던 소녀 타라는 어느날 얼굴 한번 본 적 없는 악명 높은 서부의 대마법사 쥬다에게 보내진다. 타라의 후견인이라는 그의 비인간적으로 차가운 아름다움에 그녀는 압도되고, 그와 성의 식구들은 여왕을 혐오하며 조그만 계집아이를 꺼림칙하게 여긴다. 허나, 소녀의 순수하고 애처로운 사랑스러움은 냉랭한 불사의 마도사의 심장마저 녹여버리는데…… ""애교 부리지 마. 여우 같으니라고."" ""왜 자꾸 나한테 여우라고 해요?"" ""그 애가 설사 파멸이라해도 상관없어. 나에게 삶과 파멸은 매한가지니까."" 오직 한 소녀에게만 다정한 집착 냉혈 '후견인'과 상처 많은 조그만 '아가씨'의 힐링 로맨스 판타지.","따뜻한, 감동적인, 로맨스 판타지"
https://webtoon.kakao.com/content/바니와-오빠들/1781,바니와 오빠들,니은,로맨스,1.7억,226.3만,수,"외모 따지지 않는 '개념녀'? 아니, 나 완전 '얼빠'야! 신입생 시절, 남자의 외모를 따지지 않는 개념녀라고 떠들었던 주인공 바니! 그러나 첫 남자친구에게 '쉬운 여자'로 낙인되며 신입생 바니의 첫 연애는 쓰게 막을 내린다. 그리고 드디어 인정한 바니 자신의 ‘얼빠 속성’! ‘잘생긴 남자가 좋다’는 사실을 외쳐댄 지 얼마 후, 웬일인지 잘생긴 남자들이 자꾸만 꼬인다? 연애에 있어서는 자존감이 낮은 평범한 21살, 그런 바니에게 호감을 표현하는 5명의 미남자! 누구나 흑역사일 수밖에 없는 20대 초반의 연애, 바니는 자신을 진심으로 사랑해주는 좋은 사람과 행복한 연애를 꾸릴 수 있을까?","발랄한, 설레는, 로맨스"
https://webtoon.kakao.com/content/바스락/2561,바스락,"이상훈, 이현세, 성남문화재단",액션,61.1만,1.8만,,"의병대장 김하락의 영혼이 일본 귀신들한테 잡혔다. 어린 딸 영규가 간다. 죽은 자들의 세상으로 아빠를 구하기 위해! 시크한 처녀귀, 먹보 아귀, 냄새쟁이 측간귀와 함께 아빠를 구하라! 소녀 영규와 소년 의병 이로운이 아빠를 구하기 위해 펼치는 일본귀들과의 사투! 죽은 자들의 세상에서 펼쳐지는 액션감동 한국형 판타지, <바스락>","처절한, 환상적인, 판타지 드라마"
https://webtoon.kakao.com/content/반지하셋방/1347,반지하셋방,평범한 자매,코믹/일상,1.3억,236.4만,일,"밝지만 엉뚱한 첫째와 무뚝뚝한 둘째, 인간 비타민 셋째까지. 청각장애인 어머니와 막노동꾼 아버지 밑에서 가난하게 자라났지만 밝고 유쾌하게 살아가는 세 자매. 그 세 자매 중 첫째와 둘째가 독립을 결심했다! 하지만 독립자금이 모자란 두 사람은 반지하에 자리를 잡는다. 천장에서 물이 새는 것은 물론 벌레들이 들끓는 반지하에서 행복을 찾으려 노력하나 세상은 그리 녹록지 않다. 악덕 기업과 싸우고 갑작스러운 해고에 공장을 전전하기까지..! 설상가상으로 부모님이 암에 걸려 병원에 입원하면서 세 자매는 직장 생활과 병간호를 병행하게 되는데... 고된 일상에도 불구하고 힘내서 세상을 살아갈 수 있는 건 웹툰 작가라는 꿈과 언제나 함께하는 가족, 과연 자매는 꿈을 이루고 반지하를 탈출할 수 있을까?","공감되는, 웃기는, 코믹/일상"
https://webtoon.kakao.com/content/밤12시/110,밤12시,DAUM WEBTOON,스릴러,"1,440.2만","1,440",,"7주간, 매주 금요일 밤 12시 만화속세상 대표작가들이 선보이는 아주 특별한 공포","등골 오싹한, 미스테리한, 공포/스릴러"
