id,title,author,episode,view,synopsis,recommend,tag,img
https://novel.munpia.com/467087,조선 운하,글 검장,130 회,"1,135,014","천재 개발자 한대용, 절친에게 배신당하고 끝내 죽을 위기에 처한다.

‘큭큭, 나 혼자 죽으라고? 그럴 수는 없다.’

한대용은 끝내, 자신이 개발한 모든 것을 안고 자폭을 선택한다.

어? 그런데, 막상 깨어나 보니, 여긴 조선이다.
거기다……

“진짜……이것도 넘어왔다고?”

눈앞 믿을 수 없는 상황이 벌어졌다.

‘불카누스’

AI 3D프린터, 불카누스가 그와 함께 수백 년을 뛰어넘어 조선에서 다시 깨어났다.

다만……

“……빌어먹을, 하필 깨어나도 개망나니 정원군이 웬 말이냐고!”","27,670",#대체역사 #전쟁_밀리터리 #경영 #이능력 #인공지능 #전쟁 #환생 #조선 #한국사 #군대,https://cdn1.munpia.com/v2/files/cover/2025/0421/16/Eu0hbD5ewAA
https://novel.munpia.com/497801,회귀한 줄 모르고 MVP 타자 방출함,글 멍시오,22 회,"141,077","무한 평행 이동이 마침내 끝났다.
그런데 방출 당했다?","2,590",#현대판타지 #스포츠 #천재 #회귀 #운동선수 #먼치킨 #야구,https://cdn1.munpia.com/v2/files/tcover/2025/0804/08/E3PYv2RkMAA
https://novel.munpia.com/491383,약빨수선전,글 태영(太影),52 회,"309,804",수선? 난 약빨로 한다.,"6,808",#선협,https://cdn1.munpia.com/v2/files/cover/2025/0815/13/E4JQBkMTkAA
https://novel.munpia.com/497233,퇴사하고 보니 천재였다,글 콜라탄산,24 회,"118,710","지긋지긋한 서울을 벗어나 시골로 내려왔다

그런데 사람들이 자꾸 나보고 천재라고 한다
왜지?","2,710",#현대판타지 #드라마 #천재 #힐링 #만능 #예술,https://cdn1.munpia.com/v2/files/tcover/2025/0801/14/E3BXeNb5MAA
https://novel.munpia.com/495030,회귀자가 코인을 너무 잘함,글 힐링이좋다,36 회,"205,684","회귀했는데 회사에서 또 잘렸다.

뭐 어쩌겠어, 코인 방송이나 해야지.","3,945",#현대판타지 #인터넷방송 #회귀,https://cdn1.munpia.com/v2/files/cover/2025/0810/15/E3v2esUR8AA
https://novel.munpia.com/498076,나만 폐쇄된 게이트를 연다,글 소슬풍,23 회,"110,414",멸망한 세계에서 나만 폐쇄된 게이트를 연다.,"3,068",#현대판타지 #SF #게이트 #포스트아포칼립스,https://cdn1.munpia.com/v2/files/tcover/2025/0805/13/E3Vn4LIkMAA
https://novel.munpia.com/492653,주문 안 했는데 거물급 소환수가 계속 배송됨,글 써케이,42 회,"238,929","주문한 적 없는 소환수가 계속 배송 된다.
그런데 소환수가 하나 같이 거물급이다.","5,324",#현대판타지 #게이트 #레이드 #소환사 #헌터 #각성 #각성자,https://cdn1.munpia.com/v2/files/tcover/2025/0807/09/E3fPe9MggAA
https://novel.munpia.com/488182,수선자가 기물을 잘 만듦,글 은금돈,41 회,"262,462","선협 세상에서 다시 태어났다.
잡영근을 타고난 탓에 평범하게 범인으로 살다가 죽을 줄 알았는데...

'이게 그렇게 어렵나?'

아무래도 내게 다른 재능이 있었던 모양이다.
내가 만든 기물들의 성능이 너무 뛰어났다.","7,957",#무협 #선협 #환생 #동양판타지 #성장,https://cdn1.munpia.com/v2/files/tcover/2025/0615/19/EzQShK8qEAA
https://novel.munpia.com/495779,뽑기 재능으로 SSS급 헌터,글 기시감이,31 회,"155,856","뽑기만 하는데, 1조 연봉 헌터가 됐다.","3,232",#판타지 #현대판타지 #퓨전 #게임 #로또 #사이다 #소환사 #헌터 #먼치킨,https://cdn1.munpia.com/v2/files/cover/2025/0818/20/E4aELfmggAA
https://novel.munpia.com/497388,정화 능력자는 아포칼립스가 너무 쉽다,글 왜그래놀라,29 회,"127,423","좀비 아포칼립스에 특별한 능력을 얻었다.
정화 능력으로 오염을 정화한다.
정수기랑, 공기청정기로?
우울한거 말고, 아포칼립스도 편안하게 사이다로 가자!
*착하지만 호구 아님 주의!","4,248",#판타지 #현대판타지 #게임시스템 #생존 #아포칼립스 #이능력 #힐링 #각성 #상태창 #만능,https://cdn1.munpia.com/v2/files/cover/2025/0822/23/E4vXuo5ggAA
